13,"","","","","","","ëçêîÅiíjèóï Åj","","","","","","","","","","íj","","","","","","","","","","èó","","","","","","","","",""
14,"Å¶ëÂçÄñ⁄","ínàÊÉRÅ[Éh","ínàÊéØï ÉRÅ[Éh","","","","ëçêîÅiîzãÙä÷åWÅj","ñ¢ç•","óLîzãÙ","éÄï ","ó£ï ","îzãÙä÷åWÅuïsè⁄Åv","ÅiîzãÙä÷åWï äÑçáÅiÅìÅjÅjñ¢ç• 2)","ÅiîzãÙä÷åWï äÑçáÅiÅìÅjÅjóLîzãÙ 2)","ÅiîzãÙä÷åWï äÑçáÅiÅìÅjÅjéÄï  2)","ÅiîzãÙä÷åWï äÑçáÅiÅìÅjÅjó£ï  2)","ëçêîÅiîzãÙä÷åWÅj","ñ¢ç•","óLîzãÙ","éÄï ","ó£ï ","îzãÙä÷åWÅuïsè⁄Åv","ÅiîzãÙä÷åWï äÑçáÅiÅìÅjÅjñ¢ç• 2)","ÅiîzãÙä÷åWï äÑçáÅiÅìÅjÅjóLîzãÙ 2)","ÅiîzãÙä÷åWï äÑçáÅiÅìÅjÅjéÄï  2)","ÅiîzãÙä÷åWï äÑçáÅiÅìÅjÅjó£ï  2)","ëçêîÅiîzãÙä÷åWÅj","ñ¢ç•","óLîzãÙ","éÄï ","ó£ï ","îzãÙä÷åWÅuïsè⁄Åv","ÅiîzãÙä÷åWï äÑçáÅiÅìÅjÅjñ¢ç• 2)","ÅiîzãÙä÷åWï äÑçáÅiÅìÅjÅjóLîzãÙ 2)","ÅiîzãÙä÷åWï äÑçáÅiÅìÅjÅjéÄï  2)","ÅiîzãÙä÷åWï äÑçáÅiÅìÅjÅjó£ï  2)"
15,"","","","","","00 ëSçë",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,"01","00002","b","nen5F.0008","1","Å@50Å`54çŒ",663470,100493,492065,12122,56111,2679,15.2079855809,74.4660565898,1.8344680845,8.4914897449,332155,69815,232626,2771,25189,1754,21.1303839879,70.4071718911,0.8386778490,7.6237662719,331315,30678,259439,9351,30922,925,9.2853899936,78.5250764248,2.8302914737,9.3592421078
73,"01","00002","b","nen5F.0009","1","Å@55Å`59çŒ",723998,83633,558367,23841,55658,2499,11.5915614575,77.3898508522,3.3043704842,7.7142172061,361004,61141,266559,5356,26299,1649,17.0140946974,74.1770672455,1.4904481641,7.3183898930,362994,22492,291808,18485,29359,850,6.2107890784,80.5778916674,5.1043231422,8.1069961120
74,"01","00002","b","nen5F.0010","1","Å@60Å`64çŒ",861339,76832,673555,48861,59170,2921,8.9504180947,78.4646873668,5.6919822278,6.8929123108,428976,56759,330538,11215,28625,1839,13.2882424140,77.3845393867,2.6256212878,6.7015969115,432363,20073,343017,37646,30545,1082,4.6542741275,79.5344566536,8.7288797791,7.0823894398
75,"01","00002","b","nen5F.0011","1","Å@65Å`69çŒ",923954,55529,722741,86894,55595,3195,6.0307854716,78.4940467592,9.4372142982,6.0379534710,456649,37968,371817,18871,26199,1794,8.3472755054,81.7440722868,4.1487946708,5.7598575370,467305,17561,350924,68023,29396,1401,3.7692314297,75.3210961915,14.6002180707,6.3094543082
76,"01","00002","b","nen5F.0012","1","Å@70Å`74çŒ",712721,26506,534645,116254,32548,2768,3.7334865829,75.3070977938,16.3748867883,4.5845288350,334961,15171,281605,22051,14810,1324,4.5471575395,84.4046074027,6.6092789469,4.4389561110,377760,11335,253040,94203,17738,1444,3.0120962170,67.2413609839,25.0329510305,4.7135917686
77,"01","00002","b","nen5F.0013","1","Å@75Å`79çŒ",622045,16847,418001,164666,19680,2851,2.7207950981,67.5072755873,26.5936039432,3.1783253714,275765,7706,230693,27750,8479,1137,2.8059775405,84.0019954265,10.1045778289,3.0874492040,346280,9141,187308,136916,11201,1714,2.6529024918,54.3605579192,39.7357835654,3.2507560235
78,"01","00002","b","nen5F.0014","1","Å@80Å`84çŒ",535580,11564,290268,218825,11432,3491,2.1733206287,54.5525278666,41.1256387559,2.1485127488,214624,3630,170724,35277,3871,1122,1.7002182649,79.9636537363,16.5230302292,1.8130977696,320956,7934,119544,183548,7561,2369,2.4903715469,37.5231883285,57.6131480569,2.3732920678
79,"01","00002","b","nen5F.0015","1","Å@85Å`89çŒ",367933,7269,137257,213783,6364,3260,1.9932926211,37.6383773956,58.6232048986,1.7451250847,124331,1328,87483,33544,1312,664,1.0738515530,70.7407796744,27.1244551901,1.0609135824,243602,5941,49774,180239,5052,2596,2.4650838568,20.6525978606,74.7861049103,2.0962133723
80,"01","00002","b","nen5F.0016","1","Å@90Å`94çŒ",165906,3205,32453,125099,2689,2460,1.9608922825,19.8554874393,76.5384285942,1.6451916841,40525,388,22244,17189,352,352,0.9658228163,55.3705224902,42.7874443034,0.8762103901,125381,2817,10209,107910,2337,2108,2.2851719355,8.2816188460,87.5374169526,1.8957922659
81,"01","00002","b","nen5F.0017","1","Å@95Å`99çŒ",44506,788,4242,38042,608,826,1.8040293040,9.7115384615,87.0924908425,1.3919413919,7815,51,3063,4534,63,104,0.6613928155,39.7224743872,58.7991181429,0.8170146544,36691,737,1179,33508,545,722,2.0489866274,3.2778225694,93.1579971642,1.5151936390
82,"01","00002","b","nen5F.0018","1","Å@100çŒà»è„",7732,127,371,6987,88,159,1.6770104318,4.8989832299,92.2619833619,1.1620229764,1032,12,250,754,6,10,1.1741682975,24.4618395303,73.7769080235,0.5870841487,6700,115,121,6233,82,149,1.7554571821,1.8470462525,95.1457792703,1.2517172951
83,"01","00002","b","nenH.0001","1","Å@ïΩãœîNóÓ",54.7380631319,33.8877494438,58.1578502696,79.9923536347,55.2659268211,56.7243131667,-,-,-,-,52.9541297666,35.0859261492,59.4016438755,78.2210109562,56.0223756120,50.0813485010,-,-,-,-,56.3857468399,32.1813157886,56.9119778296,80.3571354363,54.7173592853,64.2316757432,-,-,-,-
84,"01","00002","b","nen653.0001","1","Å@ÅiçƒåfÅj65çŒà»è„",3380377,121835,2139978,970550,129004,19010,3.6245670288,63.6639200659,28.8736695517,3.8378433536,1455702,66254,1167879,159970,55092,6507,4.5717795052,80.5881196112,11.0385420872,3.8015587964,1924675,55581,972099,810580,73912,12503,2.9066945861,50.8374246668,42.3905380897,3.8653426575
85,"01","00002","b","nen653.0002","2","Å@Å@ÅiçƒåfÅj75çŒà»è„",1743702,39800,882592,767402,40861,13047,2.2997073362,50.9975702841,44.3417087750,2.3610136047,664092,13115,514457,119048,14083,3389,1.9850068790,77.8650921821,18.0183834491,2.1315174897,1079610,26685,368135,648354,26778,9658,2.4940371157,34.4066836643,60.5965501256,2.5027290944
86,"01","00002","b","nen653.0003","3","Å@Å@Å@ÅiçƒåfÅj85çŒà»è„",586077,11389,174323,383911,9749,6705,1.9657491215,30.0882679867,66.2632988822,1.6826840096,173703,1779,113040,56021,1733,1130,1.0308680964,65.5027147932,32.4622044005,1.0042127100,412374,9610,61283,327890,8016,5575,2.3623460235,15.0646879663,80.6024596914,1.9705063188
87,"","","","","","01 ñkäCìπ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,"01","01000","a","nen5F.0000","0","ëçêîÅi15çŒà»è„îNóÓÅj",4749191,1210175,2681656,469161,303304,84895,25.9455017435,57.4932637208,10.0585597484,6.5026747874,2213165,645376,1335868,78617,108268,45036,29.7664945213,61.6138615368,3.6260296320,4.9936143098,2536026,564799,1345788,390544,195036,39859,22.6266511816,53.9141812227,15.6457480609,7.8134195348
89,"01","01000","a","nen5F.0001","1","Å@15Å`19çŒ",239098,236171,1018,21,83,1805,99.5271668359,0.4290054911,0.0088498186,0.0349778544,123196,121773,405,10,22,986,99.6424187873,0.3313967760,0.0081826364,0.0180018002,115902,114398,613,11,61,819,99.4047774215,0.5326590374,0.0095583188,0.0530052223
90,"01","01000","a","nen5F.0002","1","Å@20Å`24çŒ",234274,208599,16383,79,1135,8078,92.2204636687,7.2428336487,0.0349254629,0.5017772198,117965,106902,6112,23,275,4653,94.3430528099,5.3939565095,0.0202979384,0.2426927422,116309,101697,10271,56,860,3425,90.0898267248,9.0987208107,0.0496084476,0.7618440169
91,"01","01000","a","nen5F.0003","1","Å@25Å`29çŒ",247587,156072,77434,105,5139,8837,65.3704712042,32.4330890052,0.0439790576,2.1524607330,123076,83267,33197,41,1381,5190,70.6334933750,28.1602565190,0.0347793631,1.1714707429,124511,72805,44237,64,3758,3647,60.2371260259,36.6006420440,0.0529520784,3.1092798517
92,"01","01000","a","nen5F.0004","1","Å@30Å`34çŒ",287674,116987,150947,287,11402,8051,41.8374025027,53.9823262035,0.1026381950,4.0776330989,141876,64736,68825,58,3430,4827,47.2356602383,50.2192646426,0.0423206298,2.5027544893,145798,52251,82122,229,7972,3224,36.6483370039,57.5995623325,0.1606183456,5.5914823180
93,"01","01000","a","nen5F.0005","1","Å@35Å`39çŒ",337369,101997,207546,765,19879,7182,30.8906771012,62.8571082447,0.2316868926,6.0205277615,166514,57807,97707,196,6390,4414,35.6613201727,60.2757557064,0.1209130167,3.9420111043,170855,44190,109839,569,13489,2768,26.2899569866,65.3465169823,0.3385151737,8.0250108575
94,"01","01000","a","nen5F.0006","1","Å@40Å`44çŒ",391243,100507,250204,1764,31240,7528,26.1931381364,65.2056865121,0.4597161956,8.1414591559,193093,56778,120700,396,10379,4840,30.1604755303,64.1158441034,0.2103552135,5.5133251529,198150,43729,129504,1368,20861,2688,22.3721234818,66.2553335175,0.6998802836,10.6726627170
95,"01","01000","a","nen5F.0007","1","Å@45Å`49çŒ",350794,77961,229000,3207,34317,6309,22.6311740714,66.4760439497,0.9309549037,9.9618270752,169252,43433,109321,714,11748,4036,26.2886161147,66.1685308929,0.4321615340,7.1106914585,181542,34528,119679,2493,22569,2273,19.2604410132,66.7594508811,1.3906475743,12.5894605314
96,"01","01000","a","nen5F.0008","1","Å@50Å`54çŒ",345836,60664,237666,6264,36185,5057,17.8015664111,69.7419735371,1.8381414348,10.6183186171,165634,33619,114298,1322,13356,3039,20.6765275685,70.2961345675,0.8130631323,8.2142747317,180202,27045,123368,4942,22829,2018,15.1781304719,69.2362950658,2.7735374669,12.8120369955
97,"01","01000","a","nen5F.0009","1","Å@55Å`59çŒ",343884,45491,249191,10969,33767,4466,13.4026480623,73.4171434632,3.2317083950,9.9485000795,165353,25918,121280,2440,13078,2637,15.9283659874,74.5347722412,1.4995452199,8.0373165515,178531,19573,127911,8529,20689,1829,11.0768412355,72.3879752351,4.8267704950,11.7084130344
98,"01","01000","a","nen5F.0010","1","Å@60Å`64çŒ",413045,40340,304883,23885,39045,4892,9.8835485712,74.6982136601,5.8519721771,9.5662655916,195920,23373,149109,5528,15220,2690,12.0959478342,77.1665890390,2.8608394142,7.8766237127,217125,16967,155774,18357,23825,2202,7.8944552235,72.4789808443,8.5411984757,11.0853654565
99,"01","01000","a","nen5F.0011","1","Å@65Å`69çŒ",448646,29940,331736,43177,38775,5018,6.7488977251,74.7779671256,9.7327039772,8.7404311721,207461,15449,165841,8919,14835,2417,7.5344804042,80.8806890228,4.3497980921,7.2350324808,241185,14491,165895,34258,23940,2601,6.0737518023,69.5331623244,14.3588840828,10.0342017906
100,"01","01000","a","nen5F.0012","1","Å@70Å`74çŒ",341850,14926,241817,57410,23602,4095,4.4191795828,71.5953871889,16.9975277938,6.9879054344,151031,6474,123721,10304,8780,1752,4.3368457720,82.8790385788,6.9025114048,5.8816042444,190819,8452,118096,47106,14822,2343,4.4843905855,62.6583756022,24.9931025701,7.8641312422
101,"01","01000","a","nen5F.0013","1","Å@75Å`79çŒ",293306,9088,187916,77614,14776,3912,3.1403553633,64.9343110085,26.8194917656,5.1058418627,124921,3356,102029,12721,5393,1422,2.7174309104,82.6152438481,10.3004882631,4.3668369784,168385,5732,85887,64893,9383,2490,3.4551975647,51.7719039151,39.1169112993,5.6559872208
102,"01","01000","a","nen5F.0014","1","Å@80Å`84çŒ",238663,6218,125664,94573,8290,3918,2.6488317110,53.5321306098,40.2875460606,3.5314916186,95987,1671,75636,14835,2775,1070,1.7604854768,79.6864629097,15.6294446727,2.9236069408,142676,4547,50028,79738,5515,2848,3.2518522757,35.7782418400,57.0257745230,3.9441313614
103,"01","01000","a","nen5F.0015","1","Å@85Å`89çŒ",149960,3602,55400,83988,3937,3033,2.4515575762,37.7057994787,57.1630809858,2.6795619593,51414,640,36714,12472,939,649,1.2607111199,72.3214813356,24.5681079484,1.8496995962,98546,2962,18686,71516,2998,2384,3.0802187974,19.4317921840,74.3703333957,3.1176556228
104,"01","01000","a","nen5F.0016","1","Å@90Å`94çŒ",65902,1293,13068,48097,1431,2013,2.0238225673,20.4542252970,75.2821299441,2.2398221916,16786,141,9583,6507,222,333,0.8569865678,58.2446970157,39.5490184161,1.3492980004,49116,1152,3485,41590,1209,1680,2.4285352897,7.3467408719,87.6760266464,2.5486971920
105,"01","01000","a","nen5F.0017","1","Å@95Å`99çŒ",17225,276,1657,14440,262,590,1.6591523895,9.9609257589,86.8049293658,1.5749924857,3247,28,1297,1817,37,68,0.8807801195,40.7989933941,57.1563384712,1.1638880151,13978,248,360,12623,225,522,1.8430439952,2.6753864447,93.8094530321,1.6721165279
106,"01","01000","a","nen5F.0018","1","Å@100çŒà»è„",2835,43,126,2516,39,111,1.5785609398,4.6255506608,92.3641703377,1.4317180617,439,11,93,314,8,13,2.5821596244,21.8309859155,73.7089201878,1.8779342723,2396,32,33,2202,31,98,1.3925152306,1.4360313316,95.8224543081,1.3489991297
107,"01","01000","a","nenH.0001","1","Å@ïΩãœîNóÓ",53.4496217356,34.4825066623,57.2906894098,79.0325101618,56.6512146230,49.6750397550,-,-,-,-,51.7997765643,34.4327709738,58.4677550477,77.3067975120,57.1617190675,45.4692246203,-,-,-,-,54.8894254239,34.5393378883,56.1223000948,79.3798982957,56.3678244016,54.4271180913,-,-,-,-
108,"01","01000","a","nen653.0001","1","Å@ÅiçƒåfÅj65çŒà»è„",1558387,65386,957384,421815,91112,22690,4.2577409476,62.3419854307,27.4673324230,5.9329411987,651286,27770,514914,67889,32989,7724,4.3150465689,80.0100068059,10.5489447792,5.1260018460,907101,37616,442470,353926,58123,14966,4.2164022261,49.5967538545,39.6717985507,6.5150453687
109,"01","01000","a","nen653.0002","2","Å@Å@ÅiçƒåfÅj75çŒà»è„",767891,20520,383831,321228,28735,13577,2.7203525322,50.8847774269,42.5854485002,3.8094215406,292794,5847,225352,48666,9374,3555,2.0215116219,77.9120381415,16.8255318266,3.2409184100,475097,14673,158479,272562,19361,10022,3.1549750040,34.0760092458,58.6060312853,4.1629844649
110,"01","01000","a","nen653.0003","3","Å@Å@Å@ÅiçƒåfÅj85çŒà»è„",235922,5214,70251,149041,5669,5747,2.2652329749,30.5206907788,64.7511675899,2.4629086565,71886,820,47687,21110,1206,1063,1.1578159637,67.3326461743,29.8067012129,1.7028366491,164036,4394,22564,127931,4463,4684,2.7574175410,14.1598473819,80.2820171695,2.8007179075
111,"","","","","","01100 éDñyés",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,"01","01100","1","nen5F.0000","0","ëçêîÅi15çŒà»è„îNóÓÅj",1719050,497275,927488,133929,108054,52304,29.8350798502,55.6466312204,8.0353575170,6.4829314125,791424,248762,456988,22131,36485,27058,32.5448803322,59.7865420492,2.8953407137,4.7732369048,927626,248513,470500,111798,71569,25246,27.5397282741,52.1398967176,12.3892373501,7.9311376582
113,"01","01100","1","nen5F.0001","1","Å@15Å`19çŒ",89066,87545,383,5,28,1105,99.5270631303,0.4354202431,0.0056843374,0.0318322893,44998,44289,159,-,10,540,99.6198659409,0.3576409195,0.0000000000,0.0224931396,44068,43256,224,5,18,565,99.4322230651,0.5149070179,0.0114934602,0.0413764568
114,"01","01100","1","nen5F.0002","1","Å@20Å`24çŒ",100582,89772,5154,31,292,5333,94.2498083969,5.4110804313,0.0325462735,0.3065648983,48754,43985,1844,8,72,2845,95.8091006121,4.0166416171,0.0174257771,0.1568319937,51828,45787,3310,23,220,2488,92.7989460884,6.7085528983,0.0466153223,0.4458856911
115,"01","01100","1","nen5F.0003","1","Å@25Å`29çŒ",106457,69878,28945,29,1498,6107,69.6342800199,28.8440458396,0.0288988540,1.4927752865,50586,34470,12336,15,386,3379,73.0188319529,26.1317177537,0.0317749486,0.8176753448,55871,35408,16609,14,1112,2728,66.6277778823,31.2534106091,0.0263440152,2.0924674934
116,"01","01100","1","nen5F.0004","1","Å@30Å`34çŒ",120622,51794,59677,71,3530,5550,45.0100806452,51.8605742492,0.0617005006,3.0676446051,57567,26412,27000,18,1003,3134,48.5220362648,49.6022633329,0.0330681756,1.8426322268,63055,25382,32677,53,2527,2416,41.8575504213,53.8877620014,0.0874024967,4.1672850806
117,"01","01100","1","nen5F.0005","1","Å@35Å`39çŒ",135890,43621,80869,227,6399,4774,33.2690136978,61.6774459257,0.1731291376,4.8804112389,65496,22820,37687,52,2072,2865,36.4356309176,60.1730772301,0.0830259776,3.3082658747,70394,20801,43182,175,4327,1909,30.3730743959,63.0532233336,0.2555304081,6.3181718625
118,"01","01100","1","nen5F.0006","1","Å@40Å`44çŒ",155012,41844,97274,564,10595,4735,27.8445803416,64.7297989712,0.3753069332,7.0503137539,74600,21917,46220,115,3370,2978,30.6009326743,64.5332439753,0.1605651895,4.7052581609,80412,19927,51054,449,7225,1757,25.3346894667,64.9087788443,0.5708473714,9.1856843176
119,"01","01100","1","nen5F.0007","1","Å@45Å`49çŒ",137894,31744,89059,1047,12077,3967,23.7024647756,66.4981669118,0.7817691728,9.0175991398,65167,16290,42192,257,3939,2489,25.9899805354,67.3154854973,0.4100322282,6.2845017390,72727,15454,46867,790,8138,1478,21.6901289843,65.7791688304,1.1087874918,11.4219146935
120,"01","01100","1","nen5F.0008","1","Å@50Å`54çŒ",129345,23841,87437,2050,13071,2946,18.8616998552,69.1753890458,1.6218482741,10.3410628249,60301,12175,41503,400,4475,1748,20.7931275938,70.8810820966,0.6831417690,7.6426485406,69044,11666,45934,1650,8596,1198,17.1948235710,67.7033281255,2.4319783038,12.6698699997
121,"01","01100","1","nen5F.0009","1","Å@55Å`59çŒ",121290,17315,85953,3413,12101,2508,14.5771244801,72.3619740365,2.8733309761,10.1875705073,56966,9026,41404,719,4362,1455,16.2598403920,74.5870187891,1.2952387815,7.8579020374,64324,8289,44549,2694,7739,1053,13.1007886710,70.4098244061,4.2578748558,12.2315120671
122,"01","01100","1","nen5F.0010","1","Å@60Å`64çŒ",139358,14858,100318,7264,14306,2612,10.8654000848,73.3608295672,5.3120383777,10.4617319702,65676,7898,49401,1639,5294,1444,12.2960518122,76.9102627974,2.5516876323,8.2419977581,73682,6960,50917,5625,9012,1168,9.5981465648,70.2167857241,7.7571227625,12.4279449486
123,"01","01100","1","nen5F.0011","1","Å@65Å`69çŒ",149741,11450,107930,13067,14517,2777,7.7910236521,73.4397539533,8.8912931058,9.8779292888,69054,5388,54431,2644,5279,1312,7.9537067108,80.3504472853,3.9030439019,7.7928021021,80687,6062,53499,10423,9238,1465,7.6519148721,67.5304839565,13.1566988968,11.6609022746
124,"01","01100","1","nen5F.0012","1","Å@70Å`74çŒ",108494,5840,74945,16652,8909,2148,5.4915088485,70.4727963440,15.6583228330,8.3773719745,48206,2247,38970,3037,3073,879,4.7478183701,82.3420035075,6.4170558032,6.4931223192,60288,3593,35975,13615,5836,1269,6.0878700080,60.9549467121,23.0688422372,9.8883410427
125,"01","01100","1","nen5F.0013","1","Å@75Å`79çŒ",86303,3397,53814,21390,5464,2238,4.0409207161,64.0147504907,25.4445964432,6.4997323500,36301,1081,29069,3539,1827,785,3.0436986147,81.8476179750,9.9645230319,5.1441603784,50002,2316,24745,17851,3637,1453,4.7704381141,50.9691239778,36.7690374673,7.4914004408
126,"01","01100","1","nen5F.0014","1","Å@80Å`84çŒ",69967,2365,35511,26682,3158,2251,3.4925276153,52.4410774411,39.4027999291,4.6635950145,27050,510,21042,3951,947,600,1.9281663516,79.5538752363,14.9376181474,3.5803402647,42917,1855,14469,22731,2211,1651,4.4952260941,35.0627635341,55.0840885959,5.3579217758
127,"01","01100","1","nen5F.0015","1","Å@85Å`89çŒ",44181,1410,15937,23557,1499,1778,3.3252364220,37.5846048629,55.5550314836,3.5351272316,14812,209,10531,3399,304,369,1.4470677837,72.9142144984,23.5338918507,2.1048258672,29369,1201,5406,20158,1195,1409,4.2954220315,19.3347639485,72.0958512160,4.2739628040
128,"01","01100","1","nen5F.0016","1","Å@90Å`94çŒ",19196,494,3773,13309,500,1120,2.7329055101,20.8729807480,73.6280150476,2.7660986944,4846,34,2802,1754,57,199,0.7316548311,60.2969657844,37.7447815795,1.2265978050,14350,460,971,11555,443,921,3.4254225929,7.2306202994,86.0451262194,3.2988308884
129,"01","01100","1","nen5F.0017","1","Å@95Å`99çŒ",4788,89,470,3838,93,298,1.9821826281,10.4677060134,85.4788418708,2.0712694878,919,6,362,507,12,32,0.6764374295,40.8117249154,57.1589627959,1.3528748591,3869,83,108,3331,81,266,2.3036358590,2.9975020816,92.4507354982,2.2481265612
130,"01","01100","1","nen5F.0018","1","Å@100çŒà»è„",864,18,39,733,17,57,2.2304832714,4.8327137546,90.8302354399,2.1065675341,125,5,35,77,3,5,4.1666666667,29.1666666667,64.1666666667,2.5000000000,739,13,4,656,14,52,1.8922852984,0.5822416303,95.4876273654,2.0378457060
131,"01","01100","1","nenH.0001","1","Å@ïΩãœîNóÓ",51.1681713737,34.3002232165,55.6958321833,78.6473840617,57.3693801248,48.0771833894,-,-,-,-,49.8325840510,33.9379849012,56.8755306485,76.8382585514,57.5911333425,44.4625249464,-,-,-,-,52.3076563184,34.6628244800,54.5500127524,79.0055099376,57.2563330492,51.9512794106,-,-,-,-
132,"01","01100","1","nen653.0001","1","Å@ÅiçƒåfÅj65çŒà»è„",483534,25063,292419,119228,34157,12667,5.3227344452,62.1022496798,25.3209505019,7.2540653730,201313,9480,157242,18908,11502,4181,4.8089604935,79.7648276282,9.5915427226,5.8346691557,282221,15583,135177,100320,22655,8486,5.6927320218,49.3824319141,36.6485834840,8.2762525801
133,"01","01100","1","nen653.0002","2","Å@Å@ÅiçƒåfÅj75çŒà»è„",225299,7773,109544,89509,10731,7742,3.5728567686,50.3518618109,41.1427809723,4.9325004482,84053,1845,63841,13227,3150,1990,2.2482726686,77.7951086360,16.1181043832,3.8385143122,141246,5928,45703,76282,7581,5752,4.3751014805,33.7306448994,56.2991719191,5.5950817010
134,"01","01100","1","nen653.0003","3","Å@Å@Å@ÅiçƒåfÅj85çŒà»è„",69029,2011,20219,41437,2109,3253,3.0573461445,30.7391753831,62.9971418146,3.2063366577,20702,254,13730,5737,376,605,1.2638702294,68.3186545256,28.5465492362,1.8709260089,48327,1757,6489,35700,1733,2648,3.8464064450,14.2056524880,78.1540751768,3.7938658902
135,"","","","","","02 ê¬êXåß",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,"01","02000","a","nen5F.0000","0","ëçêîÅi15çŒà»è„îNóÓÅj",1148807,282148,643526,136233,75229,11671,24.8121596713,56.5918236693,11.9803611881,6.6156554713,532633,159610,320097,20029,27102,5795,30.2958404671,60.7581457678,3.8017379156,5.1442758495,616174,122538,323429,116204,48127,5876,20.0783879351,52.9952580543,19.0405342964,7.8858197143
137,"01","02000","a","nen5F.0001","1","Å@15Å`19çŒ",60960,60208,214,3,26,509,99.5980215381,0.3540057236,0.0049626971,0.0430100412,31176,30856,73,2,10,235,99.7252836043,0.2359329046,0.0064639152,0.0323195760,29784,29352,141,1,16,274,99.4645882752,0.4778041342,0.0033886818,0.0542189088
138,"01","02000","a","nen5F.0002","1","Å@20Å`24çŒ",50486,44938,3793,20,332,1403,91.5551209176,7.7277265041,0.0407473056,0.6764052727,25928,23474,1460,7,70,917,93.8547039303,5.8374315301,0.0279876854,0.2798768542,24558,21464,2333,13,262,486,89.1658358259,9.6917580592,0.0540046527,1.0884014623
139,"01","02000","a","nen5F.0003","1","Å@25Å`29çŒ",53303,34080,16915,34,1394,880,65.0096331763,32.2663716308,0.0648570284,2.6591381645,27101,19086,7101,12,356,546,71.8734701563,26.7407267934,0.0451892299,1.3406138204,26202,14994,9814,22,1038,334,57.9635070357,37.9387660430,0.0850471625,4.0126797588
140,"01","02000","a","nen5F.0004","1","Å@30Å`34çŒ",65011,27375,33600,84,3238,714,42.5758589048,52.2574925735,0.1306437314,5.0360047903,32674,16055,15251,21,954,393,49.7351383167,47.2445091540,0.0650537468,2.9552987826,32337,11320,18349,63,2284,321,35.3573213393,57.3119690155,0.1967766117,7.1339330335
141,"01","02000","a","nen5F.0005","1","Å@35Å`39çŒ",76138,23597,46117,231,5464,729,31.2920208463,61.1558302059,0.3063294832,7.2458194645,38168,14153,21860,53,1678,424,37.4973505723,57.9164900382,0.1404196694,4.4457397202,37970,9444,24257,178,3786,305,25.0736758264,64.4019646887,0.4725872826,10.0517722023
142,"01","02000","a","nen5F.0006","1","Å@40Å`44çŒ",86583,22187,55217,460,7913,806,25.8659081106,64.3727339497,0.5362742926,9.2250836471,42830,13516,26232,109,2546,427,31.8751031767,61.8635473905,0.2570572837,6.0042921491,43753,8671,28985,351,5367,379,19.9912389911,66.8257481440,0.8092405589,12.3737723060
143,"01","02000","a","nen5F.0007","1","Å@45Å`49çŒ",83018,17827,55066,982,8468,675,21.6496848548,66.8739297815,1.1925725320,10.2838128317,40358,10925,25905,201,2940,387,27.3323159290,64.8094868780,0.5028645768,7.3553326161,42660,6902,29161,781,5528,288,16.2890588124,68.8213914849,1.8431983385,13.0463513641
